variable	mean_min_depth	no_of_nodes	mse_increase	node_purity_increase	no_of_trees	times_a_root	p_value
ASV_339	21.5714327952076	1236	-8.05714283570772e-05	0.606564779516703	1167	0	1
ASV_34	11.5106401055945	17515	0.0102206017727765	10.1109093321666	8311	0	0
ASV_340	22.8391524824855	171	-4.52932026728045e-06	0.0360920450261362	168	0	1
ASV_341	22.6172049142045	382	1.23876437936595e-05	0.0782627075976658	375	0	1
ASV_342	21.6476807797746	1118	-1.07019040294026e-05	0.716595912754465	1064	0	1
ASV_343	23.0012172606356	23	0	0.0159789455960585	23	0	1
ASV_344	20.8777912884557	1906	-0.000302777872468995	1.00054542218411	1746	0	0.999105131539963
ASV_345	23.0245151385928	7	0	0.000104720652678107	7	0	1
ASV_346	22.9538786069652	67	-5.60985666738322e-06	0.0193253230561987	66	0	1
ASV_347	22.8324943446035	188	-1.27564916922343e-05	0.0282524438482648	188	0	1
ASV_348	21.9523440755407	983	-0.00012401240829641	0.436049335535861	938	0	1
ASV_349	22.4278080617322	513	-3.84988799955791e-05	0.228225844499125	492	0	1
ASV_35	10.2322950147223	21370	0.0228090828645262	14.7598740583578	8777	0	0
ASV_350	18.155203898873	5031	-0.000135251494165427	2.59689923458816	3960	0	0
ASV_351	23.0194326327546	9	0	0.000259463412954282	9	0	1
ASV_352	NA	0	0	0	0	0	1
ASV_353	23.0216663620672	9	0	0.000453199719694581	9	0	1
ASV_354	NA	0	0	0	0	0	1
ASV_355	22.8731376586456	143	-8.5008693394189e-06	0.0334038832814572	143	0	1
ASV_356	20.5540067824145	2135	4.05591809618315e-05	1.06225212531647	1918	0	0.0247437922292355
ASV_357	21.8444234338512	814	-0.000547978194886225	1.60063129778953	796	0	1
ASV_358	NA	0	0	0	0	0	1
ASV_359	22.2626834805564	622	7.68756195289321e-05	0.663509816461038	607	0	1
ASV_36	21.8451906995634	1031	0.000187174976395715	0.8874414412665	985	0	1
ASV_360	22.9661582698751	68	-7.35488680023657e-06	0.0218867417857506	68	0	1
ASV_361	20.9474688597827	1800	0.00055422797756785	1.59204997858666	1633	0	0.999999985395766
ASV_362	22.8652130368565	110	-3.53092199278209e-06	0.248168496050118	110	0	1
ASV_363	19.4253730531018	2795	0.0021224922629037	4.98896674468545	2540	0	8.19060157456992e-56
ASV_364	18.0048797644431	5263	0.000782915349091209	1.48473321786024	4083	0	0
ASV_365	22.9744497106305	45	-1.01786546272441e-06	0.0163445067281189	45	0	1
ASV_366	21.4277445425932	1159	-0.00171271249621289	1.93007056109626	1104	0	1
ASV_367	22.3106254848208	576	-9.23292454564764e-05	0.453692125882962	566	0	1
ASV_368	22.6262714184181	336	-0.000119187097421255	0.241994828698984	330	0	1
ASV_369	22.3737419027312	561	-5.56923702075231e-05	0.196830053068282	544	0	1
ASV_37	10.7164750939182	18541	0.0231098814822645	12.5560036431185	8510	0	0
ASV_370	17.7067064676617	4930	0.00770551341874043	6.46649142411649	3934	0	0
ASV_371	22.898017016956	107	9.30533356278893e-08	0.0507982321510673	107	0	1
ASV_372	19.9099269367448	3067	0.000148363426896531	1.48382168792513	2666	0	1.99610367342765e-98
ASV_373	9.26928622195147	8646	0.384213215436967	107.923244551038	7099	0	0
ASV_374	18.5216523098792	3592	0.00192496254395458	8.12048061549356	3052	0	1.52423730494641e-209
ASV_375	22.3904058483095	521	-8.28093011022086e-05	0.271575206559514	505	0	1
ASV_376	22.9686243070362	58	2.21303877175431e-07	0.00389862444356612	58	0	1
ASV_377	22.2855204792365	588	-0.000311422313009294	0.517018860708934	575	0	1
ASV_378	22.8152345212712	157	-1.65453377210071e-05	0.1795115088405	153	0	1
ASV_379	20.4632302974921	2113	0.000858948011940765	1.43276089321687	1920	0	0.0689311035766289
ASV_38	8.67344778150066	28141	0.00839989714153561	17.1666897140781	9405	0	0
ASV_380	17.4986793380039	3101	0.0143966142254645	25.8341474450018	2818	0	1.6543578436579e-104
ASV_381	NA	0	0	0	0	0	1
ASV_382	22.2159837546959	775	7.90619774497719e-06	0.289357405216128	744	0	1
ASV_383	19.9139005381257	2286	0.0141296440312511	5.85614797412684	2071	0	8.98078682676679e-08
ASV_384	23.0061083967916	17	0	0.00441754190287409	17	0	1
ASV_385	22.2439370494466	639	6.13952160558952e-08	0.706882889785826	629	0	1
ASV_386	22.9988790740177	24	0	0.00517985581284142	24	0	1
ASV_387	NA	0	0	0	0	0	1
ASV_388	21.1348488577521	1689	0.000413409290679594	0.83021521101308	1546	0	1
ASV_389	20.7687589806072	2077	0.000270482378655881	1.00776785630042	1880	0	0.243905693451284
ASV_39	8.2114306833181	30286	0.0538841369212873	24.2797734574657	9558	5	0
ASV_390	22.9191133313027	80	1.32421022339228e-05	0.0907047028762156	80	0	1
ASV_391	21.2491183267337	1614	6.13310200121231e-05	0.364619100188248	1496	0	1
