"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","functionInk","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","Set","shared name","Stress","TopologicalCoefficient"
"3.282574568288854","1.8865574127736642E-4","0.3046389287422286","0.0","2","6","90","false","ASV_864","40.5","0","2","0","0.9643347723704867","false","0","Starting-ASV","ASV_864","482","0.5064102564102564"
"3.4332810047095763","0.0","0.2912665752171925","0.0","1","6","3","false","ASV_806","64.0","0","1","0","0.9619799843014128","false","0","Final_ASV","ASV_806","0","0.0"
"3.3092621664050235","2.3717324797763121E-4","0.3021821631878558","0.0","3","6","3","false","ASV_758","27.666666666666668","0","3","0","0.9639177786499216","false","0","Final_ASV","ASV_758","718","0.37037037037037035"
"3.4332810047095763","0.0","0.2912665752171925","0.0","1","6","3","false","ASV_589","64.0","0","1","0","0.9619799843014128","false","0","Final_ASV","ASV_589","0","0.0"
"3.4175824175824174","0.004263182025177037","0.29260450160771706","0.0","3","6","162","false","ASV_56","22.666666666666668","0","3","0","0.9622252747252747","false","0","Starting-ASV","ASV_56","8664","0.3333333333333333"
"3.4332810047095763","0.0","0.2912665752171925","0.0","1","6","3","false","ASV_508","64.0","0","1","0","0.9619799843014128","false","0","Final_ASV","ASV_508","0","0.0"
"3.4332810047095763","0.0","0.2912665752171925","0.0","1","6","3","false","ASV_454","64.0","0","1","0","0.9619799843014128","false","0","Final_ASV","ASV_454","0","0.0"
"3.4081632653061225","0.0","0.2934131736526946","1.0","2","6","3","false","ASV_261","35.5","0","2","0","0.9623724489795918","false","0","Final_ASV","ASV_261","0","0.5378787878787878"
"3.356357927786499","0.0","0.2979420018709074","1.0","2","6","101","false","ASV_244","38.0","0","2","0","0.963181907378336","false","0","Final_ASV","ASV_244","0","0.5135135135135135"
"3.6452119309262168","2.790718712426758E-4","0.2743324720068906","0.16666666666666666","4","7","69","false","ASV_383","9.5","0","4","0","0.9586685635792779","false","0","Final_ASV","ASV_383","678","0.28125"
"2.8131868131868134","0.013415725815020147","0.35546875","0.13157894736842105","20","6","177","false","ASV_58","17.45","0","20","0","0.9716689560439561","false","0","Final_ASV","ASV_58","30796","0.08422330097087379"
"3.324960753532182","2.767255714212374E-4","0.3007554296506138","0.0","2","6","3","false","ASV_674","37.5","0","2","0","0.9636724882260597","false","0","Final_ASV","ASV_674","902","0.5140845070422535"
"4.1004709576138145","0.0031397174254317113","0.24387442572741197","0.0","2","7","64","false","ASV_431","6.0","0","2","0","0.9515551412872841","false","0","Final_ASV","ASV_431","6432","0.5"
"3.731554160125589","9.647221586715932E-5","0.26798485485906604","0.0","2","7","214","false","ASV_775","14.0","0","2","0","0.9573194662480377","false","0","Final_ASV","ASV_775","264","0.52"
"3.3422291993720563","3.530603593333569E-4","0.2992015030530766","0.16666666666666666","4","6","82","false","ASV_571","17.75","0","4","0","0.9634026687598116","false","0","Final_ASV","ASV_571","1186","0.2782258064516129"
"3.2872841444270016","0.0","0.30420248328557786","1.0","2","6","3","false","ASV_1044","44.0","0","2","0","0.964261185243328","false","0","Final_ASV","ASV_1044","0","0.55"
"3.4521193092621663","5.635489274295039E-4","0.28967712596634837","0.0","4","7","185","false","ASV_271","15.0","0","4","0","0.9616856357927787","false","0","Both-ASV","ASV_271","1206","0.2692307692307692"
"3.4850863422291996","1.5225464611345006E-4","0.28693693693693695","0.0","2","7","147","false","ASV_283","20.5","0","2","0","0.9611705259026687","false","0","Both-ASV","ASV_283","304","0.5"
"0.0","0.0","0.0","0.0","0","0","52","true","ASV_273","0.0","0","0","0","Infinity","false","0","Final_ASV","ASV_273","0","0.0"
"3.7974882260596545","5.609678852415824E-5","0.26333195535345183","0.0","2","7","171","false","ASV_429","11.5","0","2","0","0.9562892464678179","false","0","Final_ASV","ASV_429","178","0.5"
"4.343799058084772","0.0","0.2302132273220094","0.0","1","7","213","false","ASV_588","7.0","0","1","0","0.9477531397174255","false","0","Starting-ASV","ASV_588","0","0.0"
"3.5306122448979593","4.4229822968426546E-4","0.28323699421965315","0.0","2","7","41","false","ASV_346","20.5","0","2","0","0.9604591836734694","false","0","Starting-ASV","ASV_346","900","0.5"
"3.8430141287284143","0.0","0.2602124183006536","0.0","1","6","17","false","ASV_1387","19.0","0","1","0","0.9555779042386185","false","0","Starting-ASV","ASV_1387","0","0.0"
"3.8430141287284143","0.0","0.2602124183006536","0.0","1","6","17","false","ASV_1368","19.0","0","1","0","0.9555779042386185","false","0","Starting-ASV","ASV_1368","0","0.0"
"3.2464678178963893","2.1815092763219362E-4","0.30802707930367507","0.0","2","6","22","false","ASV_917","47.0","0","2","0","0.9648989403453689","false","0","Both-ASV","ASV_917","1158","0.5227272727272727"
"3.6028257456828885","0.0","0.2775599128540305","0.0","1","7","66","false","ASV_729","36.0","0","1","0","0.9593308477237049","false","0","Starting-ASV","ASV_729","0","0.0"
"3.425431711145997","3.521311493018981E-5","0.2919340054995417","0.0","2","6","230","false","ASV_638","27.5","0","2","0","0.9621026295133438","false","0","Final_ASV","ASV_638","202","0.53"
"3.2574568288854002","0.0","0.30698795180722893","1.0","2","6","3","false","ASV_529","50.0","0","2","0","0.9647272370486656","false","0","Final_ASV","ASV_529","0","0.5494505494505495"
"3.135007849293564","0.005506917013334469","0.3189784677015523","0.06666666666666667","6","7","151","false","ASV_441","18.166666666666668","0","6","0","0.966640502354788","false","0","Final_ASV","ASV_441","10950","0.1881720430107527"
"3.4411302982731553","8.152589812949486E-5","0.2906021897810219","0.3333333333333333","3","7","66","false","ASV_408","20.666666666666668","0","3","0","0.9618573390894819","false","0","Final_ASV","ASV_408","292","0.3765432098765432"
"3.2574568288854002","0.0","0.30698795180722893","1.0","2","6","3","false","ASV_382","50.0","0","2","0","0.9647272370486656","false","0","Final_ASV","ASV_382","0","0.5494505494505495"
"3.6028257456828885","0.0","0.2775599128540305","0.0","1","7","66","false","ASV_158","36.0","0","1","0","0.9593308477237049","false","0","Final_ASV","ASV_158","0","0.0"
"3.937205651491366","4.4922507774421513E-4","0.2539872408293461","0.0","3","7","92","false","ASV_469","3.3333333333333335","0","3","0","0.9541061616954474","false","0","Starting-ASV","ASV_469","900","0.3333333333333333"
"4.893249607535322","0.0","0.20436316971446905","0.0","1","8","92","false","ASV_354","3.0","0","1","0","0.9391679748822606","false","0","Starting-ASV","ASV_354","0","0.0"
"4.012558869701727","0.0","0.24921752738654146","0.0","1","7","67","false","ASV_485","12.0","0","1","0","0.9529287676609105","false","0","Final_ASV","ASV_485","0","0.0"
"3.2543171114599687","6.538102798811175E-4","0.30728412928123494","0.0","5","6","125","false","ASV_255","14.0","0","5","0","0.964776295133438","false","0","Final_ASV","ASV_255","1636","0.21666666666666667"
"4.4882260596546315","0.0","0.22280517663518712","0.0","1","8","112","false","ASV_331","10.0","0","1","0","0.9454964678178964","false","0","Final_ASV","ASV_331","0","0.0"
"4.125588697017268","0.0","0.2423896499238965","1.0","2","7","112","false","ASV_1091","10.5","0","2","0","0.9511626766091051","false","0","Final_ASV","ASV_1091","0","0.5833333333333334"
"3.1365777080062793","8.667601972294061E-4","0.31881881881881885","0.13333333333333333","6","6","20","false","ASV_88","19.833333333333332","0","6","0","0.9666159733124019","false","0","Both-ASV","ASV_88","2242","0.20350877192982456"
"3.012558869701727","0.0012912517187441495","0.33194372068785827","0.2857142857142857","8","5","107","false","ASV_613","28.375","0","8","0","0.9685537676609105","false","0","Both-ASV","ASV_613","4056","0.18875838926174496"
"2.794348508634223","0.010253118599747136","0.3578651685393258","0.06666666666666667","16","6","111","false","ASV_61","19.375","0","16","0","0.9719633045525903","false","0","Both-ASV","ASV_61","25116","0.09164663461538461"
"3.5149136577708004","8.244770429415311E-4","0.2845020098258151","0.0","3","6","76","false","ASV_374","13.0","0","3","0","0.9607044740973313","false","0","Final_ASV","ASV_374","2096","0.3333333333333333"
"3.3547880690737832","2.3296726528315386E-4","0.29808142255498365","0.0","3","6","20","false","ASV_1082","22.0","0","3","0","0.9632064364207221","false","0","Final_ASV","ASV_1082","640","0.3620689655172414"
"3.2888540031397175","5.062358064886845E-4","0.30405727923627685","0.1","5","7","67","false","ASV_842","18.6","0","5","0","0.9642366562009419","false","0","Final_ASV","ASV_842","1358","0.23076923076923078"
"3.486656200941915","2.5155776972444403E-4","0.28680774425934263","0.0","3","7","66","false","ASV_530","15.0","0","3","0","0.9611459968602826","false","0","Both-ASV","ASV_530","458","0.3333333333333333"
"4.398744113029827","0.0","0.2273376159885796","0.0","1","7","56","false","ASV_380","4.0","0","1","0","0.9468946232339089","false","0","Final_ASV","ASV_380","0","0.0"
"3.400313971742543","0.0036366493329036483","0.29409048938134813","0.0","4","6","18","false","ASV_240","13.25","0","4","0","0.9624950941915228","false","0","Final_ASV","ASV_240","6334","0.2552083333333333"
"3.014128728414443","0.0103418374584033","0.3317708333333333","0.01818181818181818","11","6","134","false","ASV_89","15.090909090909092","0","11","0","0.9685292386185244","false","0","Both-ASV","ASV_89","20304","0.10979020979020979"
"3.1459968602825747","0.010125875187337987","0.3178642714570858","0.19696969696969696","12","6","98","false","ASV_78","11.5","0","12","0","0.9664687990580848","false","0","Both-ASV","ASV_78","23640","0.11929824561403508"
"3.5604395604395602","9.466922081449368E-5","0.2808641975308642","0.0","2","7","190","false","ASV_773","17.0","0","2","0","0.9599931318681318","false","0","Final_ASV","ASV_773","264","0.5"
"3.010989010989011","0.007349981576807693","0.33211678832116787","0.038461538461538464","13","6","225","false","ASV_70","12.615384615384615","0","13","0","0.9685782967032968","false","0","Final_ASV","ASV_70","16766","0.09818636647904941"
"3.6452119309262168","0.0","0.2743324720068906","0.0","1","7","190","false","ASV_439","24.0","0","1","0","0.9586685635792779","false","0","Final_ASV","ASV_439","0","0.0"
"3.5416012558869703","7.113075735154463E-5","0.2823581560283688","0.0","2","7","67","false","ASV_243","18.0","0","2","0","0.960287480376766","false","0","Final_ASV","ASV_243","224","0.5151515151515151"
"3.728414442700157","0.0","0.26821052631578945","1.0","2","7","69","false","ASV_344","14.0","0","2","0","0.9573685243328101","false","0","Final_ASV","ASV_344","0","0.56"
"3.0172684458398744","0.0021631192768868522","0.33142559833506763","0.0","6","6","113","false","ASV_329","24.833333333333332","0","6","0","0.968480180533752","false","0","Both-ASV","ASV_329","4996","0.18619791666666666"
"3.100470957613815","0.001885662968956484","0.3225316455696202","0.10714285714285714","8","6","69","false","ASV_238","16.75","0","8","0","0.9671801412872841","false","0","Both-ASV","ASV_238","4762","0.1625"
"5.0973312401883835","0.0","0.19618109023714195","0.0","1","8","212","false","ASV_994","3.0","0","1","0","0.9359791993720565","false","0","Final_ASV","ASV_994","0","0.0"
"4.0989010989010985","0.0035142241094641056","0.2439678284182306","0.0","3","7","212","false","ASV_237","6.666666666666667","0","3","0","0.9515796703296704","false","0","Both-ASV","ASV_237","7550","0.3333333333333333"
"4.171114599686028","3.425510399043184E-5","0.23974407226194958","0.0","2","8","181","false","ASV_511","4.5","0","2","0","0.9504513343799058","false","0","Both-ASV","ASV_511","80","0.5"
"3.5196232339089484","0.0011098194160636462","0.284121320249777","0.0","2","7","19","false","ASV_230","16.0","0","2","0","0.9606308869701727","false","0","Final_ASV","ASV_230","2100","0.5"
"2.9921507064364206","0.009474426868271024","0.3342077649527807","0.13186813186813187","14","6","74","false","ASV_67","17.428571428571427","0","14","0","0.968872645211931","false","0","Final_ASV","ASV_67","23436","0.11210974456007569"
"2.8006279434850865","0.007753549227167925","0.3570627802690583","0.13071895424836602","18","5","36","false","ASV_66","19.555555555555557","0","18","0","0.9718651883830455","false","0","Both-ASV","ASV_66","21636","0.0973625140291807"
"3.0078492935635794","0.007567113393853889","0.3324634655532359","0.13333333333333333","16","6","161","false","ASV_65","14.0","0","16","0","0.968627354788069","false","0","Final_ASV","ASV_65","18166","0.09873188405797101"
"2.9827315541601256","8.956798284360657E-4","0.3352631578947368","0.42857142857142855","7","6","155","false","ASV_63","29.285714285714285","0","7","0","0.969019819466248","false","0","Final_ASV","ASV_63","2604","0.1955896452540748"
"2.6797488226059656","0.024429711996231503","0.37316930287053307","0.13054187192118227","29","5","36","false","ASV_54","18.689655172413794","0","29","0","0.9737539246467818","false","0","Both-ASV","ASV_54","58364","0.07233297413793104"
"2.8492935635792778","0.01795966150262205","0.3509641873278237","0.07509881422924901","23","6","161","false","ASV_44","12.695652173913043","0","23","0","0.9711047880690737","false","0","Final_ASV","ASV_44","38140","0.06981366459627329"
"2.814756671899529","0.02324815949094737","0.35527049637479086","0.10476190476190476","21","6","161","false","ASV_39","14.904761904761905","0","21","0","0.9716444270015698","false","0","Both-ASV","ASV_39","44928","0.07475943745373798"
"2.7896389324960755","0.013015782046227421","0.3584693303320202","0.15263157894736842","20","5","161","false","ASV_30","17.75","0","20","0","0.9720368916797488","false","0","Both-ASV","ASV_30","30294","0.08487804878048781"
"2.7441130298273158","0.010558842416396815","0.36441647597254","0.15263157894736842","20","6","161","false","ASV_28","19.65","0","20","0","0.9727482339089482","false","0","Final_ASV","ASV_28","26716","0.08835616438356164"
"3.315541601255887","9.503432317649704E-5","0.3016098484848485","0.0","3","6","41","false","ASV_1266","29.666666666666668","0","3","0","0.9638196624803768","false","0","Starting-ASV","ASV_1266","432","0.39814814814814814"
"3.8508634222919937","3.3923394007098306E-4","0.2596820220138606","0.0","2","7","142","false","ASV_370","11.0","0","2","0","0.9554552590266876","false","0","Final_ASV","ASV_370","658","0.5"
"4.213500784929356","0.006269561525626216","0.2373323397913562","0.0","2","7","68","false","ASV_1089","4.5","0","2","0","0.9497890502354788","false","0","Final_ASV","ASV_1089","9344","0.5"
"3.772370486656201","0.0019164117926298864","0.2650853100291302","0.26666666666666666","6","6","94","false","ASV_701","5.833333333333333","0","6","0","0.9566817111459969","false","0","Starting-ASV","ASV_701","5390","0.275"
"3.839874411302983","2.492189193334268E-4","0.26042518397383485","0.5","5","7","94","false","ASV_598","7.2","0","5","0","0.9556269623233908","false","0","Starting-ASV","ASV_598","662","0.32727272727272727"
"4.226059654631083","1.23416565465083E-6","0.23662704309063895","0.6666666666666666","3","7","94","false","ASV_509","5.333333333333333","0","3","0","0.9495928178963893","false","0","Starting-ASV","ASV_509","2","0.5925925925925926"
"3.4819466248037676","0.009864753198400368","0.2871956717763751","0.08333333333333333","9","6","94","false","ASV_326","6.888888888888889","0","9","0","0.9612195839874411","false","0","Starting-ASV","ASV_326","22958","0.14393939393939395"
"3.499215070643642","0.0028963494731967417","0.2857783759533423","0.3","5","6","94","false","ASV_221","11.4","0","5","0","0.9609497645211931","false","0","Starting-ASV","ASV_221","6564","0.26046511627906976"
"3.036106750392465","0.00321591384420095","0.3293691830403309","0.027777777777777776","9","6","78","false","ASV_86","15.222222222222221","0","9","0","0.9681858320251178","false","0","Both-ASV","ASV_86","8102","0.1337448559670782"
"3.488226059654631","4.274716744510251E-4","0.2866786678667867","0.0","4","7","29","false","ASV_84","13.0","0","4","0","0.9611214678178964","false","0","Final_ASV","ASV_84","1042","0.26666666666666666"
"2.8979591836734695","0.008716838990285095","0.34507042253521125","0.022058823529411766","17","6","117","false","ASV_71","12.588235294117647","0","17","0","0.970344387755102","false","0","Final_ASV","ASV_71","20470","0.08083233293317327"
"3.2762951334379906","2.117226798353895E-4","0.30522280785816963","0.0","3","6","40","false","ASV_289","25.333333333333332","0","3","0","0.9644328885400314","false","0","Final_ASV","ASV_289","768","0.36318407960199006"
"3.6248037676609104","4.042886037191664E-5","0.27587700303161544","0.0","2","7","87","false","ASV_412","17.0","0","2","0","0.9589874411302983","false","0","Final_ASV","ASV_412","148","0.5161290322580645"
"3.508634222919937","0.0","0.28501118568232664","1.0","2","7","37","false","ASV_844","21.5","0","2","0","0.960802590266876","false","0","Starting-ASV","ASV_844","0","0.6142857142857143"
"3.508634222919937","0.0","0.28501118568232664","1.0","2","7","37","false","ASV_617","21.5","0","2","0","0.960802590266876","false","0","Starting-ASV","ASV_617","0","0.6142857142857143"
"3.3594976452119307","6.634864451585182E-5","0.2976635514018692","0.3333333333333333","3","6","153","false","ASV_609","28.0","0","3","0","0.9631328492935636","false","0","Starting-ASV","ASV_609","278","0.41919191919191917"
"3.508634222919937","0.0","0.28501118568232664","1.0","2","7","37","false","ASV_550","21.5","0","2","0","0.960802590266876","false","0","Starting-ASV","ASV_550","0","0.6142857142857143"
"4.821036106750393","0.0","0.20742429176164115","0.0","1","8","50","false","ASV_549","10.0","0","1","0","0.9402963108320251","false","0","Starting-ASV","ASV_549","0","0.0"
"3.927786499215071","0.0","0.2545963229416467","1.0","2","7","81","false","ASV_375","11.0","0","2","0","0.9542533359497645","false","0","Both-ASV","ASV_375","0","0.55"
"3.9183673469387754","0.0","0.2552083333333333","0.0","1","7","89","false","ASV_281","12.0","0","1","0","0.9544005102040817","false","0","Final_ASV","ASV_281","0","0.0"
"3.0","6.972936380817178E-4","0.3333333333333333","0.2","5","6","41","false","ASV_167","34.8","0","5","0","0.96875","false","0","Both-ASV","ASV_167","3200","0.24571428571428572"
"3.8948194662480375","0.003370329720940736","0.25675130995566303","0.0","3","7","92","false","ASV_257","5.333333333333333","0","3","0","0.9547684458398744","false","0","Both-ASV","ASV_257","5064","0.3333333333333333"
"4.232339089481947","0.0","0.23627596439169138","0.0","1","7","15","false","ASV_904","8.0","0","1","0","0.9494947017268446","false","0","Final_ASV","ASV_904","0","0.0"
"3.607535321821036","1.2540793392248138E-4","0.2771975630983464","0.0","2","7","35","false","ASV_604","15.5","0","2","0","0.9592572605965464","false","0","Starting-ASV","ASV_604","240","0.5"
"3.3940345368916796","5.185919124344687E-4","0.29463459759481964","0.0","4","6","182","false","ASV_201","11.25","0","4","0","0.9625932103610675","false","0","Starting-ASV","ASV_201","1226","0.26282051282051283"
"5.012558869701727","0.0","0.19949890385217664","0.0","1","8","167","false","ASV_269","3.0","0","1","0","0.9373037676609105","false","0","Final_ASV","ASV_269","0","0.0"
"4.014128728414443","0.0034193942457147047","0.2491200625733281","0.0","3","7","167","false","ASV_20","3.3333333333333335","0","3","0","0.9529042386185244","false","0","Final_ASV","ASV_20","5430","0.3333333333333333"
"2.5070643642072215","0.09338927561210288","0.39887288666249215","0.018753781004234724","58","5","27","false","ASV_8","9.275862068965518","0","58","0","0.9764521193092621","false","0","Both-ASV","ASV_8","205546","0.03318152244632401"
"0.0","0.0","0.0","0.0","0","0","55","true","ASV_724","0.0","0","0","0","Infinity","false","0","Final_ASV","ASV_724","0","0.0"
"4.006279434850863","0.007032571084346991","0.24960815047021945","0.0","4","7","53","false","ASV_486","4.25","0","4","0","0.9530268838304553","false","0","Starting-ASV","ASV_486","12558","0.25"
"3.3328100470957613","0.004509154079855234","0.30004710315591143","0.047619047619047616","7","6","61","false","ASV_40","10.285714285714286","0","7","0","0.9635498430141287","false","0","Both-ASV","ASV_40","9298","0.1595238095238095"
"0.0","0.0","0.0","0.0","0","0","55","true","ASV_367","0.0","0","0","0","Infinity","false","0","Starting-ASV","ASV_367","0","0.0"
"3.427001569858713","0.00391901827264237","0.2918002748511223","0.0","5","7","191","false","ASV_36","11.2","0","5","0","0.9620781004709577","false","0","Final_ASV","ASV_36","7096","0.204"
"4.343799058084772","0.0","0.2302132273220094","0.0","1","7","55","false","ASV_297","7.0","0","1","0","0.9477531397174255","false","0","Starting-ASV","ASV_297","0","0.0"
"2.5918367346938775","0.023391659241244003","0.3858267716535433","0.11587301587301588","36","5","36","false","ASV_23","17.833333333333332","0","36","0","0.9751275510204082","false","0","Both-ASV","ASV_23","65738","0.06299603174603174"
"3.965463108320251","6.293541489830444E-5","0.2521773555027712","0.0","2","7","50","false","ASV_434","9.5","0","2","0","0.9536646389324961","false","0","Starting-ASV","ASV_434","346","0.6538461538461539"
"3.563579277864992","2.213396678696273E-4","0.2806167400881057","0.0","2","7","116","false","ASV_801","18.5","0","2","0","0.9599440737833596","false","0","Starting-ASV","ASV_801","920","0.5147058823529411"
"3.956043956043956","2.8161975223424363E-4","0.25277777777777777","0.5","5","7","98","false","ASV_492","7.2","0","5","0","0.9538118131868132","false","0","Starting-ASV","ASV_492","1424","0.4"
"4.136577708006279","0.0","0.24174573055028464","1.0","2","7","133","false","ASV_343","11.0","0","2","0","0.9509909733124019","false","0","Starting-ASV","ASV_343","0","0.6875"
"3.8226059654631084","0.0","0.26160164271047226","0.0","1","6","34","false","ASV_192","15.0","0","1","0","0.9558967817896389","false","0","Starting-ASV","ASV_192","0","0.0"
"3.532182103610675","1.9702216555544377E-4","0.28311111111111115","0.0","3","7","147","false","ASV_308","12.333333333333334","0","3","0","0.9604346546310832","false","0","Final_ASV","ASV_308","446","0.3434343434343434"
"3.163265306122449","0.003238237057375335","0.3161290322580645","0.06666666666666667","10","6","214","false","ASV_685","11.5","0","10","0","0.9661989795918368","false","0","Final_ASV","ASV_685","7990","0.13253012048192772"
"3.923076923076923","3.0037292797381663E-4","0.25490196078431376","0.0","3","7","211","false","ASV_226","5.0","0","3","0","0.9543269230769231","false","0","Final_ASV","ASV_226","682","0.4"
"3.232339089481947","0.0026955796592714196","0.30937348227294803","0.0","6","6","209","false","ASV_190","17.833333333333332","0","6","0","0.9651197017268446","false","0","Both-ASV","ASV_190","6306","0.17719298245614035"
"3.6452119309262168","0.0","0.2743324720068906","0.0","1","6","93","false","ASV_824","33.0","0","1","0","0.9586685635792779","false","0","Starting-ASV","ASV_824","0","0.0"
"2.901098901098901","0.007981289289365104","0.3446969696969697","0.075","16","6","111","false","ASV_81","14.375","0","16","0","0.9702953296703297","false","0","Both-ASV","ASV_81","18528","0.0880503144654088"
"2.9701726844583987","0.0030095113035653294","0.33668076109936573","0.06060606060606061","12","5","222","false","ASV_72","15.25","0","12","0","0.9692160518053375","false","0","Both-ASV","ASV_72","7916","0.1164021164021164"
"3.2543171114599687","5.466572782034505E-5","0.30728412928123494","0.3333333333333333","3","6","93","false","ASV_472","27.666666666666668","0","3","0","0.964776295133438","false","0","Final_ASV","ASV_472","318","0.38497652582159625"
"3.1758241758241756","1.9805305470226196E-4","0.314878892733564","0.0","2","6","3","false","ASV_406","48.5","0","2","0","0.9660027472527473","false","0","Final_ASV","ASV_406","868","0.510752688172043"
"3.293563579277865","0.001824815500734474","0.3036224976167779","0.16666666666666666","4","6","175","false","ASV_386","20.75","0","4","0","0.9641630690737834","false","0","Final_ASV","ASV_386","3290","0.2773972602739726"
"3.5054945054945055","1.580527541190226E-4","0.2852664576802508","0.0","3","6","93","false","ASV_198","15.666666666666666","0","3","0","0.9608516483516484","false","0","Final_ASV","ASV_198","446","0.3492063492063492"
"3.6452119309262168","0.0","0.2743324720068906","0.0","1","6","93","false","ASV_171","33.0","0","1","0","0.9586685635792779","false","0","Final_ASV","ASV_171","0","0.0"
"3.4427001569858713","1.2119853099807295E-4","0.29046967624259007","0.0","3","6","71","false","ASV_185","17.666666666666668","0","3","0","0.9618328100470958","false","0","Final_ASV","ASV_185","506","0.3875968992248062"
"4.047095761381476","1.0548060826239775E-4","0.24709076803723817","0.0","2","6","215","false","ASV_400","5.0","0","2","0","0.9523891287284144","false","0","Final_ASV","ASV_400","218","0.5"
"3.6797488226059656","5.943168023323458E-4","0.2717576791808874","0.0","2","7","45","false","ASV_183","13.5","0","2","0","0.9581289246467818","false","0","Final_ASV","ASV_183","1194","0.5"
"4.252747252747253","0.0","0.2351421188630491","0.0","1","7","172","false","ASV_409","4.0","0","1","0","0.9491758241758241","false","0","Starting-ASV","ASV_409","0","0.0"
"3.2543171114599687","0.0034399423683122306","0.30728412928123494","0.0","4","6","172","false","ASV_182","23.75","0","4","0","0.964776295133438","false","0","Both-ASV","ASV_182","6894","0.2774390243902439"
"3.232339089481947","0.0025335147144336925","0.30937348227294803","0.08888888888888889","10","6","108","false","ASV_98","10.3","0","10","0","0.9651197017268446","false","0","Final_ASV","ASV_98","5088","0.13066666666666665"
"3.2339089481946623","2.272551354527609E-4","0.3092233009708738","0.3333333333333333","3","6","17","false","ASV_899","29.666666666666668","0","3","0","0.9650951726844584","false","0","Both-ASV","ASV_899","712","0.37606837606837606"
"2.8555729984301412","0.013112739396188056","0.35019241341396373","0.13157894736842105","20","6","141","false","ASV_80","16.6","0","20","0","0.971006671899529","false","0","Both-ASV","ASV_80","32846","0.08967391304347826"
"3.043956043956044","0.009783418375879663","0.3285198555956679","0.07575757575757576","12","6","108","false","ASV_57","14.0","0","12","0","0.9680631868131868","false","0","Both-ASV","ASV_57","19476","0.09926470588235294"
"2.76138147566719","0.020269020212847922","0.3621375781694144","0.04666666666666667","25","6","146","false","ASV_55","14.12","0","25","0","0.9724784144427001","false","0","Final_ASV","ASV_55","47570","0.0639622641509434"
"2.827315541601256","0.01630164826675757","0.35369239311493617","0.05714285714285714","21","5","24","false","ASV_51","13.238095238095237","0","21","0","0.9714481946624803","false","0","Both-ASV","ASV_51","37714","0.07089947089947089"
"3.620094191522763","0.0","0.2762359063313096","0.0","1","7","122","false","ASV_490","31.0","0","1","0","0.9590610282574569","false","0","Final_ASV","ASV_490","0","0.0"
"3.2511773940345368","2.163494291604764E-4","0.3075808788025109","0.0","3","6","31","false","ASV_457","27.0","0","3","0","0.9648253532182104","false","0","Final_ASV","ASV_457","766","0.3561643835616438"
"3.464678178963893","2.5127714889431983E-4","0.2886270956048935","0.0","3","7","168","false","ASV_426","16.333333333333332","0","3","0","0.9614894034536892","false","0","Starting-ASV","ASV_426","698","0.35658914728682173"
"3.620094191522763","0.0","0.2762359063313096","0.0","1","7","122","false","ASV_352","31.0","0","1","0","0.9590610282574569","false","0","Starting-ASV","ASV_352","0","0.0"
"3.620094191522763","0.0","0.2762359063313096","0.0","1","7","122","false","ASV_341","31.0","0","1","0","0.9590610282574569","false","0","Final_ASV","ASV_341","0","0.0"
"2.9827315541601256","0.004282880294761051","0.3352631578947368","0.07142857142857142","8","6","49","false","ASV_304","20.25","0","8","0","0.969019819466248","false","0","Final_ASV","ASV_304","9022","0.157"
"3.100470957613815","0.004964581756277618","0.3225316455696202","0.14285714285714285","8","7","19","false","ASV_234","17.375","0","8","0","0.9671801412872841","false","0","Final_ASV","ASV_234","12808","0.15454545454545454"
"3.2637362637362637","7.14917719557067E-4","0.3063973063973064","0.0","4","6","122","false","ASV_218","18.0","0","4","0","0.9646291208791209","false","0","Starting-ASV","ASV_218","2048","0.2698412698412698"
"3.1679748822605966","0.0013855864753261726","0.3156590683845391","0.06666666666666667","6","6","202","false","ASV_187","17.166666666666668","0","6","0","0.9661253924646782","false","0","Both-ASV","ASV_187","3964","0.19186046511627908"
"4.078492935635793","0.0","0.2451886066204773","0.0","1","7","86","false","ASV_830","6.0","0","1","0","0.9518985478806907","false","0","Final_ASV","ASV_830","0","0.0"
"3.533751962323391","8.532158915465053E-4","0.282985339848956","0.16666666666666666","4","7","86","false","ASV_763","11.0","0","4","0","0.960410125588697","false","0","Final_ASV","ASV_763","1650","0.2692307692307692"
"3.9419152276295133","1.3273880110578298E-4","0.2536837913181999","0.3333333333333333","3","7","86","false","ASV_401","4.333333333333333","0","3","0","0.9540325745682888","false","0","Final_ASV","ASV_401","360","0.4"
"3.0800627943485086","0.00666299719388728","0.32466870540265036","0.13333333333333333","6","6","86","false","ASV_177","23.666666666666668","0","6","0","0.9674990188383046","false","0","Both-ASV","ASV_177","14230","0.1912568306010929"
"4.331240188383045","0.0","0.23088075389633927","0.0","1","7","52","false","ASV_531","7.0","0","1","0","0.9479493720565149","false","0","Final_ASV","ASV_531","0","0.0"
"3.5054945054945055","0.0","0.2852664576802508","0.0","1","6","22","false","ASV_455","58.0","0","1","0","0.9608516483516484","false","0","Final_ASV","ASV_455","0","0.0"
