sampleid	Name.2	Community	Species	replicate	BreakingBag	parent	Location	Experiment	Part_Time0D_17	Part_Time0D_6	Part_Time4M_64	Part_Time7D_rep1_2	Part_Time7D_rep2_2	Part_Time7D_rep3_2	Part_Time7D_rep4_2	replicate.partition	partition	ExpCompact	exp.replicate.partition	exp.partition
WF04	NA	NA	NA	Rep0	NA	WF04	WindsorForest	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WF05	NA	NA	NA	Rep0	NA	WF05	WindsorForest	0D	7	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WF06	NA	NA	NA	Rep0	NA	WF06	WindsorForest	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WF07	NA	NA	NA	Rep0	NA	WF07	WindsorForest	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WGP01	NA	NA	NA	Rep0	NA	WGP01	WindsorGreatPark	0D	2	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WGP02	NA	NA	NA	Rep0	NA	WGP02	WindsorGreatPark	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WGP03	NA	NA	NA	Rep0	NA	WGP03	WindsorGreatPark	0D	14	5	NA	NA	NA	NA	NA	Rep0.Class5	Class5	Starting	Starting.Rep0.Class5	Starting.Class5
WGP04	NA	NA	NA	Rep0	NA	WGP04	WindsorGreatPark	0D	8	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WGP05	NA	NA	NA	Rep0	NA	WGP05	WindsorGreatPark	0D	15	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WGP06	NA	NA	NA	Rep0	NA	WGP06	WindsorGreatPark	0D	6	5	NA	NA	NA	NA	NA	Rep0.Class5	Class5	Starting	Starting.Rep0.Class5	Starting.Class5
WGP07	NA	NA	NA	Rep0	NA	WGP07	WindsorGreatPark	0D	8	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WGP08	NA	NA	NA	Rep0	NA	WGP08	WindsorGreatPark	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WGP09	NA	NA	NA	Rep0	NA	WGP09	WindsorGreatPark	0D	4	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	Starting	Starting.Rep0.Class2	Starting.Class2
WGP10	NA	NA	NA	Rep0	NA	WGP10	WindsorGreatPark	0D	14	5	NA	NA	NA	NA	NA	Rep0.Class5	Class5	Starting	Starting.Rep0.Class5	Starting.Class5
WGP11	NA	NA	NA	Rep0	NA	WGP11	WindsorGreatPark	0D	14	5	NA	NA	NA	NA	NA	Rep0.Class5	Class5	Starting	Starting.Rep0.Class5	Starting.Class5
WGP12	NA	NA	NA	Rep0	NA	WGP12	WindsorGreatPark	0D	8	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WGP13	NA	NA	NA	Rep0	NA	WGP13	WindsorGreatPark	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WGP14	NA	NA	NA	Rep0	NA	WGP14	WindsorGreatPark	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WGP16	NA	NA	NA	Rep0	NA	WGP16	WindsorGreatPark	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WGP17	NA	NA	NA	Rep0	NA	WGP17	WindsorGreatPark	0D	16	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WGP18	NA	NA	NA	Rep0	NA	WGP18	WindsorGreatPark	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WGP19	NA	NA	NA	Rep0	NA	WGP19	WindsorGreatPark	0D	4	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	Starting	Starting.Rep0.Class2	Starting.Class2
WGP20	NA	NA	NA	Rep0	NA	WGP20	WindsorGreatPark	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW01	NA	NA	NA	Rep0	NA	WiW01	GreenbroomCovert	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW02	NA	NA	NA	Rep0	NA	WiW02	GreenbroomCovert	0D	16	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW03	NA	NA	NA	Rep0	NA	WiW03	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW04	NA	NA	NA	Rep0	NA	WiW04	GreenbroomCovert	0D	9	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW05	NA	NA	NA	Rep0	NA	WiW05	GreenbroomCovert	0D	9	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW06	NA	NA	NA	Rep0	NA	WiW06	GreenbroomCovert	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW07	NA	NA	NA	Rep0	NA	WiW07	GreenbroomCovert	0D	14	5	NA	NA	NA	NA	NA	Rep0.Class5	Class5	Starting	Starting.Rep0.Class5	Starting.Class5
WiW08	NA	NA	NA	Rep0	NA	WiW08	GreenbroomCovert	0D	7	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW09	NA	NA	NA	Rep0	NA	WiW09	GreenbroomCovert	0D	7	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	Starting	Starting.Rep0.Class2	Starting.Class2
WiW10	NA	NA	NA	Rep0	NA	WiW10	GreenbroomCovert	0D	11	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW11	NA	NA	NA	Rep0	NA	WiW11	GreenbroomCovert	0D	11	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW12	NA	NA	NA	Rep0	NA	WiW12	GreenbroomCovert	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW13	NA	NA	NA	Rep0	NA	WiW13	GreenbroomCovert	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW14	NA	NA	NA	Rep0	NA	WiW14	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW15	NA	NA	NA	Rep0	NA	WiW15	GreenbroomCovert	0D	10	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW16	NA	NA	NA	Rep0	NA	WiW16	GreenbroomCovert	0D	2	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW17	NA	NA	NA	Rep0	NA	WiW17	GreenbroomCovert	0D	2	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW18	NA	NA	NA	Rep0	NA	WiW18	GreenbroomCovert	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WiW19	NA	NA	NA	Rep0	NA	WiW19	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW20	NA	NA	NA	Rep0	NA	WiW20	GreenbroomCovert	0D	2	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW21	NA	NA	NA	Rep0	NA	WiW21	GreenbroomCovert	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW22	NA	NA	NA	Rep0	NA	WiW22	GreenbroomCovert	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW23	NA	NA	NA	Rep0	NA	WiW23	GreenbroomCovert	0D	15	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW24	NA	NA	NA	Rep0	NA	WiW24	GreenbroomCovert	0D	7	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW25	NA	NA	NA	Rep0	NA	WiW25	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW26	NA	NA	NA	Rep0	NA	WiW26	GreenbroomCovert	0D	15	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WiW27	NA	NA	NA	Rep0	NA	WiW27	GreenbroomCovert	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW28	NA	NA	NA	Rep0	NA	WiW28	GreenbroomCovert	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW29	NA	NA	NA	Rep0	NA	WiW29	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW30	NA	NA	NA	Rep0	NA	WiW30	GreenbroomCovert	0D	6	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW31	NA	NA	NA	Rep0	NA	WiW31	GreenbroomCovert	0D	5	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW32	NA	NA	NA	Rep0	NA	WiW32	GreenbroomCovert	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW33	NA	NA	NA	Rep0	NA	WiW33	GreenbroomCovert	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW34	NA	NA	NA	Rep0	NA	WiW34	GreenbroomCovert	0D	7	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW36	NA	NA	NA	Rep0	NA	WiW36	GreenbroomCovert	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW37	NA	NA	NA	Rep0	NA	WiW37	GreenbroomCovert	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW38	NA	NA	NA	Rep0	NA	WiW38	GreenbroomCovert	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW40	NA	NA	NA	Rep0	NA	WiW40	GreenbroomCovert	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW41	NA	NA	NA	Rep0	NA	WiW41	GreenbroomCovert	0D	13	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW43	NA	NA	NA	Rep0	NA	WiW43	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW44	NA	NA	NA	Rep0	NA	WiW44	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW45	NA	NA	NA	Rep0	NA	WiW45	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW46	NA	NA	NA	Rep0	NA	WiW46	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW47	NA	NA	NA	Rep0	NA	WiW47	GreenbroomCovert	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW48	NA	NA	NA	Rep0	NA	WiW48	GreenbroomCovert	0D	11	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW49	NA	NA	NA	Rep0	NA	WiW49	GreenbroomCovert	0D	9	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW50	NA	NA	NA	Rep0	NA	WiW50	GreenbroomCovert	0D	13	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW51	NA	NA	NA	Rep0	NA	WiW51	GreenbroomCovert	0D	2	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW52	NA	NA	NA	Rep0	NA	WiW52	GreenbroomCovert	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW53	NA	NA	NA	Rep0	NA	WiW53	GreenbroomCovert	0D	15	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WiW54	NA	NA	NA	Rep0	NA	WiW54	GreenbroomCovert	0D	7	5	NA	NA	NA	NA	NA	Rep0.Class5	Class5	Starting	Starting.Rep0.Class5	Starting.Class5
WiW55	NA	NA	NA	Rep0	NA	WiW55	GreenbroomCovert	0D	13	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WiW56	NA	NA	NA	Rep0	NA	WiW56	GreenbroomCovert	0D	16	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WiW57	NA	NA	NA	Rep0	NA	WiW57	WindsorGreatPark	0D	7	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WP01	NA	NA	NA	Rep0	NA	WP01	WaterersPark	0D	6	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	Starting	Starting.Rep0.Class2	Starting.Class2
WP02	NA	NA	NA	Rep0	NA	WP02	WaterersPark	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WP03	NA	NA	NA	Rep0	NA	WP03	WaterersPark	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WP04	NA	NA	NA	Rep0	NA	WP04	WaterersPark	0D	1	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WP05	NA	NA	NA	Rep0	NA	WP05	WaterersPark	0D	7	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WP06	NA	NA	NA	Rep0	NA	WP06	WaterersPark	0D	13	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WP09	NA	NA	NA	Rep0	NA	WP09	WaterersPark	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WP10	NA	NA	NA	Rep0	NA	WP10	WaterersPark	0D	11	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WP11	NA	NA	NA	Rep0	NA	WP11	WaterersPark	0D	11	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WP12	NA	NA	NA	Rep0	NA	WP12	WaterersPark	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WP13	NA	NA	NA	Rep0	NA	WP13	WaterersPark	0D	4	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	Starting	Starting.Rep0.Class2	Starting.Class2
WP14	NA	NA	NA	Rep0	NA	WP14	WaterersPark	0D	14	5	NA	NA	NA	NA	NA	Rep0.Class5	Class5	Starting	Starting.Rep0.Class5	Starting.Class5
WP15	NA	NA	NA	Rep0	NA	WP15	WaterersPark	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WP16	NA	NA	NA	Rep0	NA	WP16	WaterersPark	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WYC02	NA	NA	NA	Rep0	NA	WYC02	WythamWoods	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WYC03	NA	NA	NA	Rep0	NA	WYC03	WythamWoods	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WYC04	NA	NA	NA	Rep0	NA	WYC04	WythamWoods	0D	9	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WYC05	NA	NA	NA	Rep0	NA	WYC05	WythamWoods	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WYC06	NA	NA	NA	Rep0	NA	WYC06	WythamWoods	0D	15	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WYC07	NA	NA	NA	Rep0	NA	WYC07	WythamWoods	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WYC08	NA	NA	NA	Rep0	NA	WYC08	WythamWoods	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WYC10	NA	NA	NA	Rep0	NA	WYC10	WythamWoods	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WYC11	NA	NA	NA	Rep0	NA	WYC11	WythamWoods	0D	13	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WYC12	NA	NA	NA	Rep0	NA	WYC12	WythamWoods	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WYC13	NA	NA	NA	Rep0	NA	WYC13	WythamWoods	0D	12	1	NA	NA	NA	NA	NA	Rep0.Class1	Class1	Starting	Starting.Rep0.Class1	Starting.Class1
WYC14	NA	NA	NA	Rep0	NA	WYC14	WythamWoods	0D	6	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WYC15	NA	NA	NA	Rep0	NA	WYC15	WythamWoods	0D	3	3	NA	NA	NA	NA	NA	Rep0.Class3	Class3	Starting	Starting.Rep0.Class3	Starting.Class3
WYC16	NA	NA	NA	Rep0	NA	WYC16	WythamWoods	0D	5	4	NA	NA	NA	NA	NA	Rep0.Class4	Class4	Starting	Starting.Rep0.Class4	Starting.Class4
WYC17	NA	NA	NA	Rep0	NA	WYC17	WythamWoods	0D	4	2	NA	NA	NA	NA	NA	Rep0.Class2	Class2	Starting	Starting.Rep0.Class2	Starting.Class2
