"#ASV_A"	"ASV_B"	"Interaction"	"Type"
NA	"ASV_60"	NA	2
"ASV_60"	"ASV_580"	1	1
NA	"ASV_60"	NA	1
NA	"ASV_60"	NA	2
NA	"ASV_60"	NA	1
NA	"ASV_60"	NA	1
NA	"ASV_60"	NA	1
"ASV_605"	"ASV_701"	1	1
"ASV_61"	"ASV_105"	1	1
"ASV_61"	"ASV_182"	1	1
NA	"ASV_61"	NA	2
NA	"ASV_61"	NA	1
NA	"ASV_61"	NA	1
NA	"ASV_61"	NA	2
NA	"ASV_61"	NA	1
"ASV_61"	"ASV_82"	2	1
NA	"ASV_61"	NA	1
NA	"ASV_61"	NA	1
NA	"ASV_611"	NA	1
NA	"ASV_62"	NA	1
NA	"ASV_62"	NA	2
NA	"ASV_62"	NA	1
NA	"ASV_62"	NA	1
NA	"ASV_62"	NA	2
NA	"ASV_62"	NA	1
NA	"ASV_62"	NA	1
NA	"ASV_62"	NA	2
NA	"ASV_62"	NA	1
NA	"ASV_63"	NA	2
NA	"ASV_63"	NA	1
NA	"ASV_63"	NA	1
NA	"ASV_64"	NA	1
NA	"ASV_64"	NA	1
"ASV_64"	"ASV_131"	1	1
NA	"ASV_64"	NA	1
"ASV_64"	"ASV_260"	2	1
NA	"ASV_64"	NA	1
NA	"ASV_64"	NA	1
NA	"ASV_641"	NA	1
NA	"ASV_65"	NA	1
NA	"ASV_65"	NA	1
NA	"ASV_65"	NA	1
NA	"ASV_65"	NA	1
NA	"ASV_65"	NA	1
NA	"ASV_65"	NA	1
NA	"ASV_65"	NA	1
NA	"ASV_65"	NA	1
NA	"ASV_66"	NA	1
NA	"ASV_66"	NA	1
NA	"ASV_66"	NA	1
NA	"ASV_66"	NA	1
"ASV_66"	"ASV_251"	1	1
"ASV_66"	"ASV_258"	1	1
"ASV_66"	"ASV_504"	1	1
NA	"ASV_66"	NA	1
"ASV_66"	"ASV_72"	2	1
NA	"ASV_66"	NA	1
NA	"ASV_66"	NA	1
"ASV_66"	"ASV_96"	1	1
NA	"ASV_67"	NA	1
NA	"ASV_67"	NA	1
NA	"ASV_67"	NA	1
NA	"ASV_67"	NA	1
NA	"ASV_67"	NA	2
NA	"ASV_67"	NA	1
NA	"ASV_67"	NA	1
NA	"ASV_67"	NA	1
NA	"ASV_68"	NA	2
NA	"ASV_68"	NA	1
NA	"ASV_68"	NA	1
NA	"ASV_68"	NA	2
NA	"ASV_68"	NA	1
NA	"ASV_685"	NA	1
NA	"ASV_69"	NA	1
NA	"ASV_69"	NA	2
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	2
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	2
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	1
"ASV_7"	"ASV_41"	1	1
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	2
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	2
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	1
NA	"ASV_7"	NA	1
NA	"ASV_70"	NA	1
NA	"ASV_70"	NA	2
NA	"ASV_70"	NA	1
NA	"ASV_70"	NA	1
NA	"ASV_70"	NA	1
NA	"ASV_70"	NA	1
NA	"ASV_70"	NA	2
NA	"ASV_70"	NA	1
NA	"ASV_70"	NA	1
NA	"ASV_70"	NA	2
NA	"ASV_70"	NA	1
NA	"ASV_70"	NA	1
NA	"ASV_70"	NA	1
"ASV_701"	"ASV_706"	1	1
NA	"ASV_71"	NA	2
NA	"ASV_71"	NA	2
NA	"ASV_71"	NA	2
NA	"ASV_71"	NA	2
NA	"ASV_71"	NA	1
NA	"ASV_71"	NA	2
NA	"ASV_71"	NA	2
NA	"ASV_71"	NA	1
NA	"ASV_71"	NA	1
NA	"ASV_71"	NA	1
NA	"ASV_71"	NA	1
NA	"ASV_71"	NA	1
NA	"ASV_71"	NA	1
NA	"ASV_72"	NA	1
NA	"ASV_72"	NA	1
"ASV_72"	"ASV_282"	1	1
NA	"ASV_72"	NA	1
NA	"ASV_73"	NA	1
NA	"ASV_73"	NA	1
NA	"ASV_73"	NA	1
NA	"ASV_73"	NA	1
NA	"ASV_73"	NA	1
NA	"ASV_73"	NA	1
NA	"ASV_73"	NA	2
NA	"ASV_73"	NA	1
NA	"ASV_73"	NA	1
NA	"ASV_73"	NA	1
NA	"ASV_74"	NA	2
NA	"ASV_75"	NA	1
NA	"ASV_75"	NA	1
"ASV_75"	"ASV_237"	1	1
"ASV_75"	"ASV_375"	1	1
"ASV_75"	"ASV_388"	1	1
NA	"ASV_75"	NA	1
NA	"ASV_75"	NA	1
"ASV_75"	"ASV_584"	1	1
"ASV_75"	"ASV_681"	1	1
NA	"ASV_75"	NA	1
"ASV_75"	"ASV_96"	1	1
NA	"ASV_758"	NA	1
NA	"ASV_76"	NA	1
NA	"ASV_76"	NA	1
NA	"ASV_76"	NA	1
NA	"ASV_77"	NA	2
NA	"ASV_77"	NA	1
NA	"ASV_77"	NA	2
"ASV_78"	"ASV_126"	1	1
"ASV_78"	"ASV_134"	1	1
"ASV_78"	"ASV_162"	1	1
"ASV_78"	"ASV_193"	1	1
"ASV_78"	"ASV_195"	1	1
"ASV_78"	"ASV_199"	1	1
"ASV_78"	"ASV_215"	1	1
"ASV_78"	"ASV_343"	1	1
"ASV_78"	"ASV_417"	1	1
NA	"ASV_79"	NA	1
NA	"ASV_79"	NA	1
NA	"ASV_79"	NA	1
NA	"ASV_79"	NA	1
"ASV_8"	"ASV_1009"	1	1
"ASV_8"	"ASV_108"	2	1
"ASV_8"	"ASV_1083"	1	1
"ASV_8"	"ASV_116"	1	1
"ASV_8"	"ASV_1202"	1	1
"ASV_8"	"ASV_1353"	1	1
"ASV_8"	"ASV_139"	1	1
"ASV_8"	"ASV_1390"	1	1
"ASV_8"	"ASV_14"	2	1
"ASV_8"	"ASV_144"	1	1
NA	"ASV_8"	NA	1
NA	"ASV_8"	NA	1
"ASV_8"	"ASV_16"	2	1
"ASV_8"	"ASV_164"	1	1
"ASV_8"	"ASV_167"	1	1
"ASV_8"	"ASV_175"	1	1
"ASV_8"	"ASV_177"	1	1
"ASV_8"	"ASV_186"	1	1
"ASV_8"	"ASV_190"	1	1
NA	"ASV_8"	NA	2
"ASV_8"	"ASV_274"	1	1
NA	"ASV_8"	NA	1
"ASV_8"	"ASV_277"	1	1
NA	"ASV_8"	NA	1
"ASV_8"	"ASV_296"	1	1
"ASV_8"	"ASV_30"	1	1
"ASV_8"	"ASV_315"	1	1
"ASV_8"	"ASV_321"	1	1
"ASV_8"	"ASV_329"	1	1
"ASV_8"	"ASV_337"	1	1
"ASV_8"	"ASV_366"	1	1
"ASV_8"	"ASV_372"	1	1
"ASV_8"	"ASV_381"	1	1
"ASV_8"	"ASV_396"	1	1
"ASV_8"	"ASV_399"	1	1
"ASV_8"	"ASV_450"	1	1
NA	"ASV_8"	NA	1
NA	"ASV_8"	NA	1
NA	"ASV_8"	NA	1
NA	"ASV_8"	NA	1
NA	"ASV_8"	NA	1
"ASV_8"	"ASV_54"	1	1
"ASV_8"	"ASV_568"	1	1
"ASV_8"	"ASV_57"	1	1
"ASV_8"	"ASV_60"	2	1
NA	"ASV_8"	NA	1
"ASV_8"	"ASV_642"	1	1
"ASV_8"	"ASV_661"	1	1
NA	"ASV_8"	NA	1
"ASV_8"	"ASV_753"	1	1
NA	"ASV_8"	NA	1
"ASV_8"	"ASV_803"	2	1
"ASV_8"	"ASV_82"	1	1
"ASV_8"	"ASV_880"	1	1
"ASV_8"	"ASV_89"	1	1
NA	"ASV_8"	NA	1
NA	"ASV_8"	NA	1
NA	"ASV_8"	NA	2
NA	"ASV_80"	NA	1
"ASV_80"	"ASV_157"	1	1
NA	"ASV_80"	NA	1
NA	"ASV_80"	NA	1
"ASV_80"	"ASV_251"	1	1
NA	"ASV_80"	NA	1
NA	"ASV_80"	NA	1
"ASV_80"	"ASV_306"	1	1
NA	"ASV_80"	NA	1
NA	"ASV_80"	NA	1
NA	"ASV_80"	NA	1
NA	"ASV_80"	NA	2
"ASV_80"	"ASV_82"	1	1
"ASV_80"	"ASV_96"	1	1
NA	"ASV_81"	NA	1
"ASV_81"	"ASV_128"	2	1
NA	"ASV_81"	NA	1
NA	"ASV_81"	NA	1
"ASV_81"	"ASV_282"	1	1
NA	"ASV_81"	NA	1
NA	"ASV_81"	NA	1
"ASV_82"	"ASV_107"	1	1
"ASV_82"	"ASV_1075"	1	1
"ASV_82"	"ASV_124"	1	1
"ASV_82"	"ASV_128"	1	1
"ASV_82"	"ASV_144"	1	1
"ASV_82"	"ASV_148"	1	1
"ASV_82"	"ASV_157"	1	1
"ASV_82"	"ASV_163"	1	1
"ASV_82"	"ASV_166"	1	1
"ASV_82"	"ASV_245"	1	1
"ASV_82"	"ASV_251"	1	1
"ASV_82"	"ASV_258"	1	1
"ASV_82"	"ASV_260"	1	1
"ASV_82"	"ASV_306"	1	1
"ASV_82"	"ASV_315"	1	1
"ASV_82"	"ASV_357"	1	1
"ASV_82"	"ASV_361"	1	1
"ASV_82"	"ASV_381"	1	1
"ASV_82"	"ASV_392"	1	1
"ASV_82"	"ASV_473"	1	1
"ASV_82"	"ASV_494"	1	1
"ASV_82"	"ASV_495"	1	1
"ASV_82"	"ASV_504"	1	1
"ASV_82"	"ASV_544"	1	1
"ASV_82"	"ASV_561"	1	1
"ASV_82"	"ASV_562"	1	1
"ASV_82"	"ASV_609"	1	1
"ASV_82"	"ASV_613"	1	1
"ASV_82"	"ASV_899"	1	1
"ASV_82"	"ASV_950"	1	1
"ASV_82"	"ASV_96"	1	1
NA	"ASV_83"	NA	1
NA	"ASV_84"	NA	1
NA	"ASV_85"	NA	1
NA	"ASV_85"	NA	1
NA	"ASV_85"	NA	1
NA	"ASV_85"	NA	1
NA	"ASV_85"	NA	1
NA	"ASV_85"	NA	1
NA	"ASV_85"	NA	1
NA	"ASV_85"	NA	1
NA	"ASV_85"	NA	2
NA	"ASV_85"	NA	1
"ASV_86"	"ASV_134"	1	1
NA	"ASV_86"	NA	1
NA	"ASV_86"	NA	1
NA	"ASV_86"	NA	1
NA	"ASV_87"	NA	1
"ASV_87"	"ASV_134"	1	1
NA	"ASV_87"	NA	1
NA	"ASV_87"	NA	1
NA	"ASV_87"	NA	1
NA	"ASV_87"	NA	1
"ASV_88"	"ASV_101"	1	1
NA	"ASV_88"	NA	1
"ASV_89"	"ASV_1083"	1	1
"ASV_89"	"ASV_148"	1	1
NA	"ASV_89"	NA	1
NA	"ASV_89"	NA	1
NA	"ASV_89"	NA	1
"ASV_89"	"ASV_613"	1	1
"ASV_89"	"ASV_662"	1	1
"ASV_89"	"ASV_805"	1	1
NA	"ASV_9"	NA	1
NA	"ASV_9"	NA	2
NA	"ASV_9"	NA	1
NA	"ASV_9"	NA	1
NA	"ASV_9"	NA	2
NA	"ASV_9"	NA	2
"ASV_9"	"ASV_170"	2	1
"ASV_9"	"ASV_19"	1	1
NA	"ASV_9"	NA	1
NA	"ASV_9"	NA	1
NA	"ASV_9"	NA	2
NA	"ASV_9"	NA	2
NA	"ASV_9"	NA	2
NA	"ASV_9"	NA	2
NA	"ASV_9"	NA	2
"ASV_9"	"ASV_329"	2	1
"ASV_9"	"ASV_330"	1	1
"ASV_9"	"ASV_347"	1	1
NA	"ASV_9"	NA	1
NA	"ASV_9"	NA	1
NA	"ASV_9"	NA	2
"ASV_9"	"ASV_604"	1	1
NA	"ASV_9"	NA	1
NA	"ASV_9"	NA	1
NA	"ASV_9"	NA	1
NA	"ASV_9"	NA	1
NA	"ASV_90"	NA	1
NA	"ASV_90"	NA	1
NA	"ASV_90"	NA	1
NA	"ASV_90"	NA	1
NA	"ASV_91"	NA	1
NA	"ASV_91"	NA	1
NA	"ASV_92"	NA	1
NA	"ASV_92"	NA	1
NA	"ASV_92"	NA	1
NA	"ASV_92"	NA	1
NA	"ASV_92"	NA	1
NA	"ASV_92"	NA	1
NA	"ASV_92"	NA	1
NA	"ASV_92"	NA	1
NA	"ASV_92"	NA	1
NA	"ASV_92"	NA	1
NA	"ASV_92"	NA	1
NA	"ASV_92"	NA	1
"ASV_94"	"ASV_469"	1	1
NA	"ASV_95"	NA	1
NA	"ASV_95"	NA	1
NA	"ASV_95"	NA	1
NA	"ASV_95"	NA	1
NA	"ASV_96"	NA	1
NA	"ASV_96"	NA	1
"ASV_96"	"ASV_296"	1	1
"ASV_96"	"ASV_381"	1	1
NA	"ASV_96"	NA	1
NA	"ASV_96"	NA	1
NA	"ASV_96"	NA	1
NA	"ASV_97"	NA	1
NA	"ASV_97"	NA	2
NA	"ASV_97"	NA	2
NA	"ASV_97"	NA	1
NA	"ASV_97"	NA	1
"ASV_97"	"ASV_486"	1	1
"ASV_97"	"ASV_556"	1	1
NA	"ASV_97"	NA	1
"ASV_97"	"ASV_803"	1	1
NA	"ASV_98"	NA	1
NA	"ASV_98"	NA	1
NA	"ASV_98"	NA	1
NA	"ASV_98"	NA	1
NA	"ASV_98"	NA	1
NA	"ASV_98"	NA	1
NA	"ASV_98"	NA	1
NA	"ASV_98"	NA	1
"partition_Class1"	"ASV_1"	1	5
"partition_Class1"	"ASV_16"	1	5
"partition_Class1"	"partition_Class2"	2	3
"partition_Class1"	"partition_Class4"	2	3
"partition_Class2"	"ASV_242"	1	5
"partition_Class2"	"ASV_256"	1	5
"partition_Class2"	"ASV_4"	1	5
"partition_Class2"	"ASV_511"	1	5
"partition_Class2"	"ASV_52"	1	5
"partition_Class2"	"partition_Class4"	2	3
"partition_Class3"	"ASV_1"	2	5
"partition_Class3"	"ASV_1149"	1	5
"partition_Class3"	"ASV_13"	1	5
"partition_Class3"	"ASV_148"	1	5
"partition_Class3"	"ASV_17"	2	5
"partition_Class3"	"ASV_18"	2	5
"partition_Class3"	"ASV_191"	1	5
"partition_Class3"	"ASV_212"	1	5
"partition_Class3"	"ASV_216"	1	5
"partition_Class3"	"ASV_3"	2	5
"partition_Class3"	"ASV_381"	1	5
"partition_Class3"	"ASV_4"	2	5
"partition_Class3"	"ASV_405"	1	5
"partition_Class3"	"ASV_430"	1	5
"partition_Class3"	"ASV_5"	2	5
"partition_Class3"	"ASV_544"	1	5
"partition_Class3"	"ASV_550"	1	5
"partition_Class3"	"ASV_562"	1	5
"partition_Class3"	"ASV_582"	1	5
"partition_Class3"	"ASV_6"	2	5
"partition_Class3"	"ASV_617"	1	5
"partition_Class3"	"ASV_628"	1	5
"partition_Class3"	"ASV_721"	1	5
"partition_Class3"	"ASV_792"	1	5
"partition_Class3"	"ASV_8"	1	5
"partition_Class3"	"ASV_801"	2	5
"partition_Class3"	"ASV_844"	1	5
"partition_Class4"	"ASV_19"	1	5
"partition_Class4"	"ASV_2"	1	5
"partition_Class4"	"ASV_23"	2	5
"partition_Class4"	"ASV_260"	2	5
"partition_Class4"	"ASV_3"	1	5
"partition_Class4"	"ASV_34"	1	5
"partition_Class4"	"ASV_369"	1	5
"partition_Class4"	"ASV_43"	1	5
"partition_Class4"	"ASV_61"	1	5
"partition_Class4"	"ASV_72"	1	5
"partition_Class4"	"ASV_9"	1	5
"partition_Class4"	"ASV_97"	1	5
"partition_Class5"	"ASV_1"	2	5
"partition_Class5"	"ASV_17"	1	5
"partition_Class5"	"ASV_530"	1	5
"partition_Class6"	"ASV_169"	1	5
"partition_Class6"	"ASV_27"	1	5
"partition_Class6"	"ASV_60"	1	5
NA	"partition"	NA	2
NA	"partition"	NA	2
NA	"partition"	NA	2
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	2
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	2
NA	"partition"	NA	2
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	2
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	2
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	2
NA	"partition"	NA	2
NA	"partition"	NA	2
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	2
NA	"partition"	NA	2
NA	"partition"	NA	1
NA	"partition"	NA	2
NA	"partition"	NA	2
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	2
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
NA	"partition"	NA	1
