variable	mean_min_depth	no_of_nodes	mse_increase	node_purity_increase	no_of_trees	times_a_root	p_value
66	14.7556979787873	14296	0.00397522389504296	4.15443736931378	7598	0	1
67	16.2414116870122	10115	0.00190773718137459	3.95047025937423	6400	0	1
68	21.6036271162698	1682	-0.000250789090523033	1.31690509304413	1565	0	1
69	10.1052442265359	25061	0.0105540161844119	8.9904580756945	9216	0	0
7	6.93256143686212	40123	0.0373667046215799	18.7016307643099	9829	0	0
70	8.40120992595557	36495	0.00609130160451645	12.1691639187978	9774	0	0
71	19.2566538723234	4400	0.00164845668870412	1.68162583717941	3636	0	1
72	18.4433826696018	6753	-0.000406553344454879	2.16440929244243	4970	0	1
73	17.2713067440464	8632	0.000721878926131633	2.36172198940222	5808	0	1
74	6.87370404242546	52141	0.03934167361962	21.2479524365674	9957	25	0
76	11.1624684610766	17032	0.00952729928038656	10.9247467916492	8251	0	1
77	19.136769581749	4681	-0.000381735933931185	1.49793753717361	3762	0	1
79	17.6602608164899	6627	0.00592431921310234	4.58864930160509	5063	0	1
8	9.27300658395037	24097	0.0128676113254637	13.5870405887186	9121	0	2.90220194929541e-231
80	13.8013298979388	12740	0.00419751824754836	7.56727568393542	7309	0	1
81	12.8968758655193	12272	0.00812652181849842	16.1687013773043	7085	0	1
82	12.643488873324	16293	0.00438530043775334	4.98004165386062	8121	0	1
83	16.7980690214128	7925	0.000665774465600539	2.27842973759336	5531	0	1
84	6.07499079447669	53904	0.130770908656488	121.822025033489	9964	1009	0
85	23.2015037422453	832	1.86292060317652e-05	0.144733968116721	800	0	1
86	14.9805330798479	10362	0.00108132405618448	2.57820444758633	6528	0	1
87	10.3817993796278	21813	0.00348088217217344	8.10043860860681	8889	0	2.45912646743488e-64
88	8.44804980988593	35329	0.00635069137995743	13.5436221707194	9751	0	0
89	12.5447558335001	15276	0.00089831285458441	6.43731356852722	7951	0	1
9	19.026361136682	5915	0.000895194940726308	1.88753433353302	4532	0	1
90	11.7864474484691	19668	0.00023249356311237	11.9033933320556	8641	0	0.0371965466222062
92	20.2459241945167	4930	5.10203126286505e-05	0.883118700630791	3970	0	1
93	11.6730549529718	18022	0.0117908213012411	11.1558450305143	8502	0	1
94	23.6402755053032	326	-3.09087480919285e-06	0.0656691266557301	325	0	1
95	20.6367676205723	3894	-0.000180190645626814	0.89767187017162	3248	0	1
96	17.4853483089854	5840	0.00210627219093116	2.36481434247153	4509	0	1
97	18.6969308385031	7237	0.000449097791820119	1.22506616500521	5156	0	1
98	16.5892864318591	7223	0.00342864686438384	3.24403285354646	5193	0	1
99	21.7386400840504	1717	0.0007201599020876	0.630894613944685	1579	0	1
Counts	5.46165475285171	62948	0.050916554870746	35.4544224512788	9978	0	0
